lemma	pos	attributes
Lu	NOUN	-
Lyublyana	NOUN	-
Lâdik	NOUN	-
Lâpseki	NOUN	-
Lâçin	NOUN	-
Lübnan	NOUN	-
Lüksemburg	NOUN	-
Lüleburgaz	NOUN	-
Ma	VERB	-
Macar	NOUN	-
Macarca	ADJ	-
Macarca	NOUN	-
Macaristan	NOUN	-
Maden	NOUN	-
Madrid	NOUN	-
Mahmudiye	NOUN	-
Makedon	NOUN	-
Makedonca	ADJ	-
Makedonca	NOUN	-
Makedonya	NOUN	-
Makyavelist	ADJ	-
Makyavelizm	NOUN	-
Malatya	NOUN	-
Malay	NOUN	-
Malayca	ADJ	-
Malayca	NOUN	-
Malazgirt	NOUN	-
Malezya	NOUN	-
Malezyaca	NOUN	-
Maliki	NOUN	-
Malkar	NOUN	-
Malkara	NOUN	-
Malkarca	NOUN	-
Malta	NOUN	-
Maltaca	ADJ	-
Maltaca	NOUN	-
Maltepe	NOUN	-
Maltız	NOUN	-
Manav	NOUN	-
Manavgat	NOUN	-
Manihaizm	NOUN	-
Manila	NOUN	-
Manisa	NOUN	-
Manyas	NOUN	-
Mançu	NOUN	-
Mançuca	ADJ	-
Mançuca	NOUN	-
Maraş	NOUN	-
Mardin	NOUN	-
Marksist	ADJ	-
Marksizm	NOUN	-
Marksçı	ADJ	-
Marmara	NOUN	-
Marmaraereğlisi	NOUN	-
Marmaris	NOUN	-
Mars	NOUN	-
Maruni	NOUN	-
Mazgirt	NOUN	-
Mazıdağı	NOUN	-
Maçka	NOUN	-
Mağribî	ADJ	-
Mağribî	NOUN	-
Mağrip	NOUN	-
Md	NOUN	-
Mecitözü	NOUN	-
Mecus	NOUN	-
Mecusi	ADJ	-
Mehmetçik	NOUN	-
Meksika	NOUN	-
Meksiko	NOUN	-
Melami	NOUN	-
Melikgazi	NOUN	-
Menderes	NOUN	-
Menemen	NOUN	-
Mengen	NOUN	-
Menteşe	NOUN	-
Menşevik	NOUN	-
Meram	NOUN	-
Merih	NOUN	-
Meriç	NOUN	-
Merkezefendi	NOUN	-
Merkür	NOUN	-
Mersin	NOUN	-
Merzifon	NOUN	-
Mesih	NOUN	-
Mesudiye	NOUN	-
Mevla	NOUN	-
Mevlevi	NOUN	-
Mevlevihane	NOUN	-
Meşrutiyet	NOUN	-
Mg	NOUN	-
Midyat	NOUN	-
Mihalgazi	NOUN	-
Mihalıççık	NOUN	-
Mikâil	NOUN	-
Milâs	NOUN	-
Minsk	NOUN	-
Misakımillî	NOUN	-
Mn	NOUN	-
Mo	NOUN	-
Mogadişu	NOUN	-
Moldova	NOUN	-
Moldovaca	ADJ	-
Moldovaca	NOUN	-
Moldovan	NOUN	-
Monako	NOUN	-
Mongolist	NOUN	-
Mongolistik	NOUN	VOICING
Mors	NOUN	-
Moskof	NOUN	-
Moskova	NOUN	-
Moğol	NOUN	-
Moğolca	ADJ	-
Moğolca	NOUN	-
Moğolistan	NOUN	-
Mt	NOUN	-
Mucur	NOUN	-
Mudanya	NOUN	-
Mudurnu	NOUN	-
Muhammedî	NOUN	-
Muradiye	NOUN	-
Muratpaşa	NOUN	-
Murgul	NOUN	-
Musevi	NOUN	-
Mushaf	NOUN	-
Mustafakemalpaşa	NOUN	-
Mut	NOUN	-
Mutki	NOUN	-
Muğla	NOUN	-
Muş	NOUN	-
Mv	NOUN	-
Müselman	NOUN	-
Müslim	NOUN	-
Müslüman	NOUN	-
Müslümanca	ADV	-
Müslümanlaştır	VERB	-
Müşteri	NOUN	-
Mısır	NOUN	-
Na	NOUN	-
Nairobi	NOUN	-
Nakşi	NOUN	-
Nakşibendi	NOUN	-
Nallıhan	NOUN	-
Napoliten	ADJ	-
Narlıdere	NOUN	-
Narman	NOUN	-
Nasrani	NOUN	-
Nasturi	NOUN	-
Nazi	NOUN	-
Nazileştir	VERB	-
Nazist	ADJ	-
Nazizm	NOUN	-
Nazımiye	NOUN	-
Nb	NOUN	-
Nd	NOUN	-
Ne	NOUN	-
Nemse	NOUN	-
Nemçe	NOUN	-
Neonazi	NOUN	-
Neonazizm	NOUN	-
Nepal	NOUN	-
Neptün	NOUN	-
Nevşehir	NOUN	-
Ni	NOUN	-
Nijerya	NOUN	-
Niksar	NOUN	-
Nilüfer	NOUN	-
Nizip	NOUN	-
Niğde	NOUN	-
No	NOUN	-
Noel	NOUN	-
Nogay	NOUN	-
Nogayca	NOUN	-
Norveç	NOUN	-
Norveççe	ADJ	-
Norveççe	NOUN	-
Np	NOUN	-
Nuh	NOUN	-
Nurdağı	NOUN	-
Nurhak	NOUN	-
Nusaybin	NOUN	-
Nusayri	NOUN	-
Odunpazarı	NOUN	-
Of	NOUN	-
Oltu	NOUN	-
Olur	NOUN	-
Ondokuzmayıs	NOUN	-
Onikişubat	NOUN	-
Ordu	NOUN	-
Orhangazi	NOUN	-
Orion	NOUN	-
Orta	NOUN	-
Ortaca	NOUN	-
Ortahisar	NOUN	-
Ortaköy	NOUN	-
Ortodoks	NOUN	-
Os	NOUN	-
Oslo	NOUN	-
Osmancık	NOUN	-
Osmangazi	NOUN	-
Osmani	ADJ	-
Osmani	NOUN	-
Osmaniye	NOUN	-
Osmanlı	NOUN	-
Osmanlıca	ADV	-
Osmanlıca	NOUN	-
Ovacık	NOUN	-
Oğan	NOUN	-
Oğlak	NOUN	-
Oğuz	NOUN	-
Oğuzca	NOUN	-
Oğuzlar	NOUN	-
Pa	NOUN	-
Pakistan	NOUN	-
Palandöken	NOUN	-
Pamukkale	NOUN	-
Pamukova	NOUN	-
Panama	NOUN	-
Panislamizm	NOUN	-
Panslavizm	NOUN	-
Panturanist	ADJ	-
Panturanizm	NOUN	-
Pantürkist	ADJ	-
Pantürkizm	NOUN	-
Paraguay	NOUN	-
Paris	NOUN	-
Pasinler	NOUN	-
Paskalya	NOUN	-
Patnos	NOUN	-
Payas	NOUN	-
Pazar	NOUN	-
Pazarcık	NOUN	-
Pazarlar	NOUN	-
Pazaryeri	NOUN	-
Pb	NOUN	-
Pd	NOUN	-
Pehlivanköy	NOUN	-
Pekin	NOUN	-
Pendik	NOUN	-
Peren	NOUN	-
Pers	NOUN	-
Pertek	NOUN	-
Peru	NOUN	-
Pervari	NOUN	-
Pervin	NOUN	-
Perşembe	NOUN	-
Peçenek	NOUN	-
Peçenekçe	NOUN	-
Peştu	NOUN	-
Peştuca	ADJ	-
Peştuca	NOUN	-
Piraziz	NOUN	-
Pişekâr	NOUN	-
Platonizm	NOUN	-
Plüton	NOUN	-
Pm	NOUN	-
Po	NOUN	-
Po	VERB	-
Polak	NOUN	-
Polonez	NOUN	-
Polonya	NOUN	-
Pomakça	ADJ	-
Pomakça	NOUN	-
Portekiz	NOUN	-
Portekizce	ADJ	-
Portekizce	NOUN	-
Posof	NOUN	-
Pozantı	NOUN	-
Pr	NOUN	-
Prag	NOUN	-
Pretoria	NOUN	-
Priştine	NOUN	-
Protestan	NOUN	-
Pt	NOUN	-
Pu	NOUN	-
Pursaklar	NOUN	-
Pülümür	NOUN	-
Pütürge	NOUN	-
Pınarbaşı	NOUN	-
Pınarhisar	NOUN	-
Ra	NOUN	-
Rab	NOUN	-
Rabat	NOUN	-
Rabbena	INTERJ	-
Rafızi	NOUN	-
Rb	NOUN	-
Re	NOUN	-
Refahiye	NOUN	-
Reykjavik	NOUN	-
Reşadiye	NOUN	-
Rf	NOUN	-
Rg	NOUN	-
Rh	NOUN	-
Riga	NOUN	-
Riyad	NOUN	-
Rize	NOUN	-
Rn	NOUN	-
Roma	NOUN	-
Roman	NOUN	-
Romanist	NOUN	-
Romanlaş	VERB	-
Romanolog	NOUN	-
Romanoloji	NOUN	-
Romanya	NOUN	-
Romen	ADJ	-
Romen	NOUN	-
Ru	NOUN	-
Rufai	NOUN	-
Ruhülkudüs	NOUN	-
Rum	NOUN	-
Rumca	ADJ	-
Rumca	NOUN	-
Rumen	ADJ	-
Rumen	NOUN	-
Rumence	ADJ	-
Rumence	NOUN	-
Rumi	ADJ	-
Rumi	NOUN	-
Rumlaş	VERB	-
Rumlaştır	VERB	-
Rus	NOUN	-
Ruslaş	VERB	-
Ruslaştır	VERB	-
Rusya	NOUN	-
Rusça	ADJ	-
Rusça	NOUN	-
Rönesans	NOUN	-
Saha	NOUN	-
Sahaca	NOUN	-
Sakarya	NOUN	-
Salar	NOUN	-
Salarca	NOUN	-
Salur	NOUN	-
Salıpazarı	NOUN	-
Samandağ	NOUN	-
Samanuğrusu	NOUN	-
Sami	ADJ	-
Sami	NOUN	-
Samoyetçe	ADJ	-
Samoyetçe	NOUN	-
Samsat	NOUN	-
Samsun	NOUN	-
Sancaktepe	NOUN	-
Sanskrit	ADJ	-
Sanskrit	NOUN	-
Sanskritçe	NOUN	-
Santiago	NOUN	-
Sapanca	NOUN	-
Saray	NOUN	-
Saraybosna	NOUN	-
Saraydüzü	NOUN	-
Saraykent	NOUN	-
Sarayköy	NOUN	-
Sarayönü	NOUN	-
Sarıcakaya	NOUN	-
Sarıgöl	NOUN	-
Sarıkamış	NOUN	-
Sarıkaya	NOUN	-
Sarıoğlan	NOUN	-
Sarıveliler	NOUN	-
Sarıyahşi	NOUN	-
Sarıyer	NOUN	-
Sarız	NOUN	-
Sarıçam	NOUN	-
Sason	NOUN	-
Satürn	NOUN	-
Savaştepe	NOUN	-
Savur	NOUN	-
Sb	NOUN	-
Sc	NOUN	-
Se	NOUN	-
Seben	NOUN	-
Seferihisar	NOUN	-
Sekendiz	NOUN	-
Selendi	NOUN	-
Selim	NOUN	-
Selçuk	NOUN	-
Selçuki	ADJ	-
Selçuki	NOUN	-
Senegal	NOUN	-
Senirkent	NOUN	-
Serdivan	NOUN	-
Seretan	NOUN	-
Serik	NOUN	-
Serinhisar	NOUN	-
Seul	NOUN	-
Sevir	NOUN	VOWEL_DROP
Seydikemer	NOUN	-
Seydiler	NOUN	-
Seydişehir	NOUN	-
Seyhan	NOUN	-
Seyitgazi	NOUN	-
Seylani	NOUN	-
Sg	NOUN	-
Si	NOUN	-
Sih	NOUN	-
Siirt	NOUN	-
Silifke	NOUN	-
Silivri	NOUN	-
Silopi	NOUN	-
Silvan	NOUN	-
Simav	NOUN	-
Simurg	NOUN	-
Sinanpaşa	NOUN	-
Sincan	NOUN	-
Sincik	NOUN	-
Singapur	NOUN	-
Sinolog	NOUN	-
Sinoloji	NOUN	-
Sinop	NOUN	-
Sivas	NOUN	-
Siverek	NOUN	-
Sivrice	NOUN	-
Sivrihisar	NOUN	-
Slav	NOUN	-
Slavca	ADJ	-
Slavca	NOUN	-
Slavist	NOUN	-
Slavistik	NOUN	VOICING
Slavlar	NOUN	-
Slavlaş	VERB	-
Slavlaştır	VERB	-
Slovak	NOUN	-
Slovakya	NOUN	-
Slovakça	ADJ	-
Slovakça	NOUN	-
Sloven	NOUN	-
Slovence	ADJ	-
Slovence	NOUN	-
Slovenya	NOUN	-
Sm	NOUN	-
Sn	NOUN	-
Sofya	NOUN	-
Solhan	NOUN	-
Soma	NOUN	-
Somali	NOUN	-
Sorgun	NOUN	-
Sovyet	NOUN	-
Soğdakça	NOUN	-
Soğdca	ADJ	-
Soğdca	NOUN	-
Sr	NOUN	-
Stockholm	NOUN	-
Sudan	NOUN	-
Sulakyurt	NOUN	-
Sultandağı	NOUN	-
Sultangazi	NOUN	-
Sultanhanı	NOUN	-
Sultanhisar	NOUN	-
Suluova	NOUN	-
Sulusaray	NOUN	-
Sumbas	NOUN	-
Sur	NOUN	-
Suriye	NOUN	-
Suruç	NOUN	-
Suudi Arabistan	NOUN	-
Suşehri	NOUN	-
Söke	NOUN	-
Söğüt	NOUN	-
Süheyl	NOUN	-
Süleymanpaşa	NOUN	-
Sümer	NOUN	-
Sümerce	ADJ	-
Sümerce	NOUN	-
Sümerolog	NOUN	-
Sümeroloji	NOUN	-
Sümerolojik	ADJ	-
Sünni	NOUN	-
Süreyya	NOUN	-
Sürmene	NOUN	-
Süryani	NOUN	-
Süryanice	ADJ	-
Süryanice	NOUN	-
Sütçüler	NOUN	-
Sındırgı	NOUN	-
Sırbistan	NOUN	-
Sırp	NOUN	-
Sırpça	ADJ	-
Sırpça	NOUN	-
Ta	NOUN	-
Tacik	NOUN	-
Tacikistan	NOUN	-
Tacikçe	ADJ	-
Tacikçe	NOUN	-
Tahran	NOUN	-
Talas	NOUN	-
Tallinn	NOUN	-
Tanrı	NOUN	-
Tanzanya	NOUN	-
Tanzimat	NOUN	-
Tanzimatçı	NOUN	-
Taoizm	NOUN	-
Tarsus	NOUN	-
Tat	NOUN	-
Tatar	NOUN	-
Tatarca	NOUN	-
Tatarlaş	VERB	-
Tatvan	NOUN	-
Tavas	NOUN	-
Tayca	ADJ	-
Tayca	NOUN	-
Tayland	NOUN	-
Tayvan	NOUN	-
Taşkent	NOUN	-
Taşköprü	NOUN	-
Taşlıçay	NOUN	-
Taşova	NOUN	-
Tb	NOUN	-
Tc	NOUN	-
Te	NOUN	-
Tefenni	NOUN	-
Tekirdağ	NOUN	-
Tekkeköy	NOUN	-
Tekman	NOUN	-
Teleüt	NOUN	-
Teleütçe	NOUN	-
Tepebaşı	NOUN	-
Terazi	NOUN	-
Tercan	NOUN	-
Terekeme	NOUN	-
Terekemece	NOUN	-
Termal	NOUN	-
Terme	NOUN	-
Tevrat	NOUN	-
Th	NOUN	-
Ti	NOUN	-
Tibetçe	ADJ	-
Tibetçe	NOUN	-
Ticani	NOUN	-
Tiflis	NOUN	-
Tillo	NOUN	-
Tiran	NOUN	-
Tire	NOUN	-
Tl	NOUN	-
Tm	NOUN	-
Toharca	ADJ	-
Toharca	NOUN	-
Tokat	NOUN	-
Tokyo	NOUN	-
Tomarza	NOUN	-
Tonya	NOUN	-
Toprakkale	NOUN	-
Toroslar	NOUN	-
Tortum	NOUN	-
Torul	NOUN	-
Tosya	NOUN	-
Trablus	NOUN	-
Trabzon	NOUN	-
Tuba	NOUN	-
Tunguz	NOUN	-
Tunguzca	ADJ	-
Tunguzca	NOUN	-
Tunus	NOUN	-
Turan	NOUN	-
Turani	ADJ	-
Turani	NOUN	-
Turhal	NOUN	-
Tut	NOUN	-
Tutak	NOUN	-
Tuva	NOUN	-
Tuvaca	NOUN	-
Tuzla	NOUN	-
Tuzluca	NOUN	-
Tuzlukçu	NOUN	-
Tuşba	NOUN	-
Türk	NOUN	-
Türki	ADJ	-
Türki	NOUN	-
Türkiyat	NOUN	-
Türkiyatçı	NOUN	-
Türkkâri	ADJ	-
Türkkâri	NOUN	-
Türkleş	VERB	-
Türkleştir	VERB	-
Türkleştiril	VERB	-
Türkleştirilme	NOUN	-
Türkmen	NOUN	-
Türkmence	ADJ	-
Türkmence	NOUN	-
Türkmenistan	NOUN	-
Türkolog	NOUN	-
Türkoloji	NOUN	-
Türkolojik	ADJ	-
Türkvari	ADJ	-
Türkvari	NOUN	-
Türkçe	NOUN	-
Türkçeleş	VERB	-
Türkçeleştir	VERB	-
Türkçeleştiril	VERB	-
Türkçeleştiriliş	NOUN	-
Türkçeleştirilme	NOUN	-
Türkçeleştiriş	NOUN	-
Türkçesi	ADV	-
Türkçü	ADJ	-
Uganda	NOUN	-
Ukrayn	NOUN	-
Ukrayna	NOUN	-
Ukraynaca	ADJ	-
Ukraynaca	NOUN	-
Ula	NOUN	-
Ulah	NOUN	-
Ulahça	ADJ	-
Ulahça	NOUN	-
Ulaş	NOUN	-
Ulubey	NOUN	-
Uludere	NOUN	-
Ulukışla	NOUN	-
Ulus	NOUN	-
Umman	NOUN	-
Uranüs	NOUN	-
Urban	NOUN	-
Urduca	ADJ	-
Urduca	NOUN	-
Urfa	NOUN	-
Urla	NOUN	-
Uruguay	NOUN	-
Urum	NOUN	-
Urumca	NOUN	-
Utarit	NOUN	-
Uygur	NOUN	-
Uygurca	NOUN	-
Uzundere	NOUN	-
Uzunköprü	NOUN	-
Uğurludağ	NOUN	-
Uşak	NOUN	-
Vakfıkebir	NOUN	-
Valletta	NOUN	-
Van	NOUN	-
Vandal	NOUN	-
Vandalizm	NOUN	-
Varto	NOUN	-
Varşova	NOUN	-
Vatikan	NOUN	-
Venezuela	NOUN	-
Venüs	NOUN	-
Vezirköprü	NOUN	-
Vietnam	NOUN	-
Vilnius	NOUN	-
Viranşehir	NOUN	-
Viyana	NOUN	-
Vize	NOUN	-
Washington	NOUN	-
Wellington	NOUN	-
Yahudi	NOUN	-
Yahudice	ADJ	-
Yahudice	NOUN	-
Yahşihan	NOUN	-
Yakakent	NOUN	-
Yakut	NOUN	-
Yakutiye	NOUN	-
Yakutça	NOUN	-
Yalova	NOUN	-
Yalvaç	NOUN	-
Yalıhüyük	NOUN	-
Yaradan	NOUN	-
Yasin	NOUN	-
Yatağan	NOUN	-
Yay	NOUN	-
Yayladağı	NOUN	-
Yayladere	NOUN	-
Yazıhan	NOUN	-
Yazır	NOUN	-
Yağlıdere	NOUN	-
Yb	NOUN	-
Yedigir	NOUN	-
Yedikardeş	NOUN	-
Yedikızkardeş	NOUN	-
Yedisu	NOUN	-
Yemen	NOUN	-
Yengeç	NOUN	-
Yeni Delhi	NOUN	-
Yeni Zelanda	NOUN	-
Yenice	NOUN	-
Yenimahalle	NOUN	-
Yenipazar	NOUN	-
Yeniçağa	NOUN	-
Yenişehir	NOUN	-
Yerköy	NOUN	-
Yezidi	NOUN	-
Yeşilhisar	NOUN	-
Yeşilova	NOUN	-
Yeşilyurt	NOUN	-
Yiddiş	NOUN	-
Yomra	NOUN	-
Yozgat	NOUN	-
Yugoslav	NOUN	-
Yunak	NOUN	-
Yunan	NOUN	-
Yunanca	ADJ	-
Yunanca	NOUN	-
Yunanistan	NOUN	-
Yunusemre	NOUN	-
Yörük	NOUN	-
Yüksekova	NOUN	-
Yüregir	NOUN	-
Yüreğir	NOUN	-
Yürük	NOUN	-
Yıldırak	NOUN	-
Yıldırım	NOUN	-
Yıva	NOUN	-
Yığılca	NOUN	-
Zagreb	NOUN	-
Zara	NOUN	-
Zatülkürsi	NOUN	-
Zaza	NOUN	-
Zazaca	ADJ	-
Zazaca	NOUN	-
Zebur	NOUN	-
Zerdüştçü	ADJ	-
Zeytinburnu	NOUN	-
Zile	NOUN	-
Zimbabve	NOUN	-
Zn	NOUN	-
Zodyak	NOUN	-
Zonguldak	NOUN	-
Zr	NOUN	-
Zühal	NOUN	-
Zühre	NOUN	-
Zülfikar	NOUN	-
Zümrüdüanka	NOUN	-
ab	NOUN	-
aba	ADJ	-
aba	NOUN	-
abadi	NOUN	-
abajur	NOUN	-
abak	NOUN	VOICING
abaküs	NOUN	-
aban	VERB	-
abanabil	VERB	-
abanabilme	NOUN	-
abandone	NOUN	-
abandır	VERB	-
abandırabil	VERB	-
abandırabilme	NOUN	-
abandırma	NOUN	-
abandırıver	VERB	-
abandırıverme	NOUN	-
abani	ADJ	-
abani	NOUN	-
abanma	NOUN	-
abanoz	ADJ	-
abanoz	NOUN	-
abanozgiller	NOUN	-
abanozlaş	VERB	-
abanozlaştır	VERB	-
abanozlaştırabil	VERB	-
abanozlaştırabilme	NOUN	-
abanozlaştırıver	VERB	-
abanozlaştırıverme	NOUN	-
abanozlaşıver	VERB	-
abanozlaşıverme	NOUN	-
abanıver	VERB	-
abanıverme	NOUN	-
abanış	NOUN	-
abara	NOUN	-
abart	VERB	-
abartabil	VERB	-
abartabilme	NOUN	-
abartma	NOUN	-
abartmasızca	ADV	-
abartı	NOUN	-
abartık	ADJ	-
abartıl	VERB	-
abartılabil	VERB	-
abartılabilme	NOUN	-
abartılma	NOUN	-
abartılış	NOUN	-
abartısızca	ADV	-
abartış	NOUN	-
abat	ADJ	-
abat	NOUN	-
abazan	ADJ	-
abazan	NOUN	-
abazanlaş	VERB	-
abaşo	ADJ	-
abaşo	NOUN	-
abdal	NOUN	-
abdalımsı	ADJ	-
abdest	NOUN	-
abdestbozan	NOUN	-
abdesthane	NOUN	-
abdiâciz	NOUN	-
abdülleziz	NOUN	-
abe	INTERJ	-
abece	NOUN	-
abecesel	ADJ	-
abelardize	NOUN	-
aberant	ADJ	-
aberasyon	NOUN	-
aberometre	NOUN	-
abes	ADJ	-
abes	ADV	-
abes	NOUN	-
abeslang	NOUN	-
abi	NOUN	-
abide	NOUN	-
abideleş	VERB	-
abideleştir	VERB	-
abideleştiril	VERB	-
abideleştirilme	NOUN	-
abidemsi	ADJ	-
abidevi	ADJ	-
abis	NOUN	-
abiye	NOUN	-
abiş	NOUN	-
abla	NOUN	-
ablak	ADJ	-
ablakça	ADJ	-
ablatif	NOUN	-
ablatya	NOUN	-
ablavut	ADJ	-
ablavutlaş	VERB	-
abluka	NOUN	-
abo	INTERJ	-
abone	ADJ	-
abone	NOUN	-
abonman	NOUN	-
aborda	NOUN	-
abosa	INTERJ	-
abra	NOUN	-
abra	VERB	-
abrakadabra	NOUN	-
abrama	NOUN	-
abraş	ADJ	-
abraş	NOUN	-
absent	NOUN	-
absentizm	NOUN	-
absorbe	NOUN	-
abstraksiyon	NOUN	-
abstraksiyonist	ADJ	-
abstraksiyonizm	NOUN	-
abstre	ADJ	-
absürdizm	NOUN	-
absürt	ADJ	-
abu	INTERJ	-
abuhava	NOUN	-
abuk	ADJ	-
abukla	VERB	-
abuklama	NOUN	-
abuklaş	VERB	-
abuklaştır	VERB	-
abukça	ADV	-
abullabut	ADJ	-
abullabut	NOUN	-
abus	ADJ	-
abus	ADV	-
abus	NOUN	-
abuslaş	VERB	-
abusülvecih	ADJ	-
abuzambak	ADJ	-
abıhayat	NOUN	-
abıkevser	NOUN	-
abırevan	NOUN	-
acaba	ADV	-
acaba	NOUN	-
acar	ADJ	-
acar	NOUN	-
acarlaş	VERB	-
acayip	ADJ	VOICING
acayip	INTERJ	VOICING
acayipleş	VERB	-
acayipleşebil	VERB	-
acayipleşebilme	NOUN	-
acayipleşiver	VERB	-
acayipleşiverme	NOUN	-
acayipleştir	VERB	-
accelerando	ADV	-
ace	NOUN	-
acele	ADJ	-
acele	ADV	-
acele	NOUN	-
aceleleş	VERB	-
aceleleştir	VERB	-
aceleten	ADV	-
acem	NOUN	-
acemaşiran	NOUN	-
acemborusu	NOUN	-
acemi	ADJ	-
acemi	NOUN	-
acemice	ADV	-
acemicesine	ADV	-
acemileş	VERB	-
acemileşebil	VERB	-
acemileşebilme	NOUN	-
acemileşiver	VERB	-
acemileşiverme	NOUN	-
acemkürdi	NOUN	-
acente	NOUN	-
acep	ADV	-
aceze	NOUN	-
acibe	NOUN	-
acil	ADJ	-
acilen	ADV	-
aciliyet	NOUN	-
acip	ADJ	-
aciz	NOUN	-
acube	NOUN	-
acul	ADJ	-
acul	ADV	-
acul	NOUN	-
acun	NOUN	-
acur	NOUN	-
acuze	NOUN	-
acve	NOUN	-
acyo	NOUN	-
acı	ADJ	-
acı	NOUN	-
acı	VERB	-
acıca	ADJ	-
acık	VERB	-
acıkabil	VERB	-
acıkabilme	NOUN	-
acıkara	NOUN	-
acıkma	NOUN	-
acıktır	VERB	-
acıktırma	NOUN	-
acıkıl	VERB	-
acıkılma	NOUN	-
acıkıver	VERB	-
acıkıverme	NOUN	-
acıkış	NOUN	-
acılan	VERB	-
acılaş	VERB	-
acılaşabil	VERB	-
acılaşabilme	NOUN	-
acılaştır	VERB	-
acılaştırabil	VERB	-
acılaştırabilme	NOUN	-
acılaştırıl	VERB	-
acılaştırılma	NOUN	-
acılaşıver	VERB	-
acılaşıverme	NOUN	-
acıma	NOUN	-
acımasızca	ADV	-
acımasızcasına	ADV	-
acımasızlaş	VERB	-
acımasızlaşabil	VERB	-
acımasızlaşabilme	NOUN	-
acımsa	VERB	-
acımsama	NOUN	-
acımsı	ADJ	-
acımsı	NOUN	-
acımtırak	ADJ	-
acımık	NOUN	VOICING
acın	VERB	-
acındır	VERB	-
acındırabil	VERB	-
acındırabilme	NOUN	-
acındırma	NOUN	-
acındırıl	VERB	-
acındırılma	NOUN	-
acındırış	NOUN	-
acınma	NOUN	-
acınıl	VERB	-
acınılma	NOUN	-
acınış	NOUN	-
acırak	ADJ	-
acırga	NOUN	-
acıt	VERB	-
acıtabil	VERB	-
acıtabilme	NOUN	-
acıtma	NOUN	-
acıtıl	VERB	-
acıtılma	NOUN	-
acıtıver	VERB	-
acıtıverme	NOUN	-
acıtış	NOUN	-
acıyabil	VERB	-
acıyabilme	NOUN	-
acıyış	NOUN	-
ad	NOUN	-
ada	NOUN	-
ada	VERB	-
adabımuaşeret	NOUN	-
adacyo	NOUN	-
adacık	NOUN	VOICING
adak	NOUN	VOICING
adakla	VERB	-
adaklama	NOUN	-
adaklan	VERB	-
adalat	NOUN	-
adale	NOUN	-
adalet	NOUN	-
adaletsizce	ADV	-
adam	NOUN	-
adama	NOUN	-
adamca	ADV	-
adamca	NOUN	-
adamcasına	ADV	-
adamcasına	NOUN	-
adamcağız	NOUN	-
adamcık	NOUN	VOICING
adamcıl	ADJ	-
adamkökü	NOUN	-
adamotu	NOUN	-
adamı	NOUN	-
adan	VERB	-
adanma	NOUN	-
adanış	NOUN	-
adap	NOUN	VOICING
adaptasyon	NOUN	-
adapte	ADJ	-
adaptör	NOUN	-
adat	NOUN	-
adat	VERB	-
adatma	NOUN	-
adatış	NOUN	-
adavet	NOUN	-
aday	NOUN	-
adayabil	VERB	-
adayabilme	NOUN	-
adayavrusu	NOUN	-
adayış	NOUN	-
adaş	NOUN	-
addedil	VERB	-
addedilebil	VERB	-
addedilebilme	NOUN	-
addedilme	NOUN	-
addet	VERB	-
addetme	NOUN	-
addolun	VERB	-
addolunabil	VERB	-
addolunabilme	NOUN	-
addolunma	NOUN	-
adedimürettep	NOUN	VOICING
adedî	ADV	-
adem	NOUN	-
ademimerkeziyet	NOUN	-
ademimerkeziyetçi	ADJ	-
ademiyet	NOUN	-
adenit	NOUN	-
adese	NOUN	-
adet	NOUN	VOICING
adetçe	ADV	-
adi	ADJ	-
adi	NOUN	-
adil	ADJ	-
adilane	ADV	-
adileş	VERB	-
adileşebil	VERB	-
adileşebilme	NOUN	-
adileşiver	VERB	-
adileşiverme	NOUN	-
adileştir	VERB	-
adisyon	NOUN	-
adlan	VERB	-
adlandır	VERB	-
adlandırabil	VERB	-
adlandırabilme	NOUN	-
adlandırıl	VERB	-
adlandırılabil	VERB	-
adlandırılabilme	NOUN	-
adlandırılma	NOUN	-
adlandırılış	NOUN	-
adlandırım	NOUN	-
adlandırıver	VERB	-
adlandırıverme	NOUN	-
adlandırış	NOUN	-
adlaş	VERB	-
adlaştır	VERB	-
adliye	NOUN	-
adrenalin	NOUN	-
adres	NOUN	-
adsal	ADJ	-
advertorial	NOUN	-
adıl	NOUN	-
adım	NOUN	-
adımbaşı	ADV	-
adımla	VERB	-
adımlama	NOUN	-
adımlan	VERB	-
adımlayabil	VERB	-
adımlayabilme	NOUN	-
adımlayış	NOUN	-
adımsayar	NOUN	-
adına	ADV	-
aerobik	NOUN	VOICING
aerodinamik	ADJ	VOICING
aerodinamik	NOUN	VOICING
aeroloji	NOUN	-
aerolojik	ADJ	-
af	NOUN	GEMINATION
afacan	ADJ	-
afacanlaş	VERB	-
afak	NOUN	-
afakan	NOUN	-
afaki	ADJ	-
afaki	NOUN	-
afal	ADJ	-
afalla	VERB	-
afallama	NOUN	-
afallat	VERB	-
afallatma	NOUN	-
afallayış	NOUN	-
afallaş	VERB	-
afallaştır	VERB	-
afat	NOUN	-
afazi	NOUN	-
aferin	INTERJ	-
aferin	NOUN	-
aferist	NOUN	-
afet	NOUN	-
afetzede	NOUN	-
affedebil	VERB	-
affedebilme	NOUN	-
affedil	VERB	-
affedilebil	VERB	-
affedilebilme	NOUN	-
affediliş	NOUN	-
affedilme	NOUN	-
affediver	VERB	-
affediverme	NOUN	-
affediş	NOUN	-
affet	VERB	-
affetme	NOUN	-
affetmişsin	NOUN	-
affettir	VERB	-
affettirebil	VERB	-
