lemma	pos	attributes
Hızır	NOUN	-
Ilgaz	NOUN	-
Ilgın	NOUN	-
Ilıca	NOUN	-
In	NOUN	-
Ir	NOUN	-
Iraklı	NOUN	-
Isparta	NOUN	-
Ispartalı	NOUN	-
Ispartalılık	NOUN	VOICING
Iğdır	NOUN	-
Iğdırlı	NOUN	-
Iğdırlılık	NOUN	VOICING
Japon	NOUN	-
Japonca	ADJ	-
Japonca	NOUN	-
Japonyalı	NOUN	-
Jüpiter	NOUN	-
Kabadüz	NOUN	-
Kabataş	NOUN	-
Kadiri	NOUN	-
Kadirilik	NOUN	VOICING
Kadiriye	NOUN	-
Kadirli	NOUN	-
Kadıköy	NOUN	-
Kadınhanı	NOUN	-
Kadışehri	NOUN	-
Kafdağı	NOUN	-
Kafkasyalı	NOUN	-
Kahramankazan	NOUN	-
Kahramankazanlı	NOUN	-
Kahramankazanlılık	NOUN	VOICING
Kahramanmaraş	NOUN	-
Kahramanmaraşlı	NOUN	-
Kahramanmaraşlılık	NOUN	VOICING
Kale	NOUN	-
Kalecik	NOUN	-
Kalenderiye	NOUN	-
Kalkandere	NOUN	-
Kalvenci	ADJ	-
Kalvencilik	NOUN	VOICING
Kalvenizm	NOUN	-
Kaman	NOUN	-
Kamerunlu	NOUN	-
Kanadalı	NOUN	-
Kandıra	NOUN	-
Kangal	NOUN	-
Kantçı	ADJ	-
Kantçılık	NOUN	VOICING
Kapaklı	NOUN	-
Karabağlar	NOUN	-
Karaburun	NOUN	-
Karabük	NOUN	-
Karabüklü	NOUN	-
Karabüklülük	NOUN	VOICING
Karacabey	NOUN	-
Karacasu	NOUN	-
Karadeniz	NOUN	-
Karaevli	NOUN	-
Karagöz	NOUN	-
Karagözcü	NOUN	-
Karagözcülük	NOUN	VOICING
Karahallı	NOUN	-
Karahanlı	NOUN	-
Karahanlıca	NOUN	-
Karaim	NOUN	-
Karaimce	NOUN	-
Karaisalı	NOUN	-
Karakalpak	NOUN	-
Karakalpakça	NOUN	-
Karakeçili	NOUN	-
Karakoyunlu	NOUN	-
Karakoçan	NOUN	-
Karaköprü	NOUN	-
Karaman	NOUN	-
Karamanlı	NOUN	-
Karamanlıca	NOUN	-
Karamanlılık	NOUN	VOICING
Karamürsel	NOUN	-
Karapapak	NOUN	-
Karapapakça	NOUN	-
Karapürçek	NOUN	-
Karapınar	NOUN	-
Karasu	NOUN	-
Karatay	NOUN	-
Karataş	NOUN	-
Karay	NOUN	-
Karayazı	NOUN	-
Karayca	NOUN	-
Karaçay	NOUN	-
Karaçayca	NOUN	-
Karaçoban	NOUN	-
Karesi	NOUN	-
Kargı	NOUN	-
Kargın	NOUN	-
Karkamış	NOUN	-
Karluk	NOUN	-
Karlıova	NOUN	-
Karpuzlu	NOUN	-
Kars	NOUN	-
Karslı	NOUN	-
Karslılık	NOUN	VOICING
Kartal	NOUN	-
Kartepe	NOUN	-
Kartezyen	ADJ	-
Kartezyenizm	NOUN	-
Karun	NOUN	-
Karşıyaka	NOUN	-
Kastamonu	NOUN	-
Kastamonulu	NOUN	-
Kastamonululuk	NOUN	VOICING
Katalanca	ADJ	-
Katalanca	NOUN	-
Katolik	NOUN	VOICING
Katoliklik	NOUN	VOICING
Kavak	NOUN	-
Kavaklıdere	NOUN	-
Kavuklu	NOUN	-
Kayapınar	NOUN	-
Kaynarca	NOUN	-
Kaynaşlı	NOUN	-
Kayseri	NOUN	-
Kayserili	NOUN	-
Kayserililik	NOUN	VOICING
Kayı	NOUN	-
Kazak	NOUN	-
Kazakistanlı	NOUN	-
Kazakça	NOUN	-
Kazan	NOUN	-
Kazanlı	NOUN	-
Kazanlılık	NOUN	VOICING
Kağızman	NOUN	-
Kaş	NOUN	-
Keban	NOUN	-
Kehkeşan	NOUN	-
Keles	NOUN	-
Kelkit	NOUN	-
Keloğlan	NOUN	-
Kemah	NOUN	-
Kemalist	ADJ	-
Kemalistlik	NOUN	VOICING
Kemaliye	NOUN	-
Kemalizm	NOUN	-
Kemalpaşa	NOUN	-
Kemer	NOUN	-
Kenyalı	NOUN	-
Kepez	NOUN	-
Kepsut	NOUN	-
Kervankıran	NOUN	-
Keskin	NOUN	-
Kestel	NOUN	-
Kevser	NOUN	-
Keçiborlu	NOUN	-
Keçiören	NOUN	-
Keşan	NOUN	-
Keşap	NOUN	-
Kilimli	NOUN	-
Kilis	NOUN	-
Kilisli	NOUN	-
Kilislilik	NOUN	VOICING
Kiraz	NOUN	-
Kiril	NOUN	-
Kiğı	NOUN	-
Kocaali	NOUN	-
Kocaeli	NOUN	-
Kocaelili	NOUN	-
Kocaelililik	NOUN	VOICING
Kocaköy	NOUN	-
Kocasinan	NOUN	-
Kofçaz	NOUN	-
Konak	NOUN	-
Kongolu	NOUN	-
Konya	NOUN	-
Konyaaltı	NOUN	-
Konyalı	NOUN	-
Konyalılık	NOUN	VOICING
Korece	ADJ	-
Korece	NOUN	-
Koreli	NOUN	-
Korgan	NOUN	-
Korgun	NOUN	-
Korkut	NOUN	-
Korkuteli	NOUN	-
Kova	NOUN	-
Kovancılar	NOUN	-
Koyulhisar	NOUN	-
Kozaklı	NOUN	-
Kozan	NOUN	-
Kozlu	NOUN	-
Kozluk	NOUN	-
Koç	NOUN	-
Koçarlı	NOUN	-
Kr	NOUN	-
Ku	NOUN	-
Kubbealtı	NOUN	-
Kula	NOUN	-
Kulp	NOUN	-
Kulu	NOUN	-
Kuluncak	NOUN	-
Kuman	NOUN	-
Kumanca	NOUN	-
Kumandı	NOUN	-
Kumlu	NOUN	-
Kumluca	NOUN	-
Kumru	NOUN	-
Kumuk	NOUN	-
Kumukça	NOUN	-
Kurama	NOUN	-
Kurt	NOUN	-
Kurtalan	NOUN	-
Kurucaşile	NOUN	-
Kurşunlu	NOUN	-
Kuvayımilliye	NOUN	-
Kuveytli	NOUN	-
Kuyucak	NOUN	-
Kuzey	ADJ	-
Kuzey	NOUN	-
Kuzeyli	ADJ	-
Kuzeyli	NOUN	-
Kuşadası	NOUN	-
Kâbe	NOUN	-
Kâhta	NOUN	-
Kâzımkarabekir	NOUN	-
Kâğıthane	NOUN	-
Köktürk	NOUN	-
Köktürkçe	NOUN	-
Köprübaşı	NOUN	-
Köprüköy	NOUN	-
Körfez	NOUN	-
Köse	NOUN	-
Köyceğiz	NOUN	-
Köşk	NOUN	-
Kübalı	NOUN	-
Küre	NOUN	-
Kürt	NOUN	-
Kürtçe	ADJ	-
Kürtçe	NOUN	-
Kürtün	NOUN	-
Kütahya	NOUN	-
Kütahyalı	NOUN	-
Kütahyalılık	NOUN	VOICING
Küçükayı	NOUN	-
Küçükçekmece	NOUN	-
Kıbrıslı	NOUN	-
Kıbrısçık	NOUN	-
Kınık	NOUN	-
Kıpti	NOUN	-
Kıptice	NOUN	-
Kıptilik	NOUN	VOICING
Kıpçak	NOUN	-
Kıpçakça	NOUN	-
Kırgız	NOUN	-
Kırgızca	NOUN	-
Kırgızistanlı	NOUN	-
Kırkağaç	NOUN	-
Kırklareli	NOUN	-
Kırklarelili	NOUN	-
Kırklarelililik	NOUN	VOICING
Kırıkhan	NOUN	-
Kırıkkale	NOUN	-
Kırıkkaleli	NOUN	-
Kırıkkalelilik	NOUN	VOICING
Kırımlı	NOUN	-
Kırımçak	NOUN	-
Kırımçakça	NOUN	-
Kırşehir	NOUN	-
Kırşehirli	NOUN	-
Kırşehirlilik	NOUN	VOICING
Kıtmir	NOUN	-
Kızık	NOUN	-
Kızılbaş	NOUN	-
Kızılbaşlık	NOUN	VOICING
Kızılcahamam	NOUN	-
Kızılderili	NOUN	-
Kızılelma	NOUN	-
Kızıltepe	NOUN	-
Kızılören	NOUN	-
Kızılırmak	NOUN	-
La	NOUN	-
Lalapaşa	NOUN	-
Lapon	NOUN	-
Laponca	ADJ	-
Laponca	NOUN	-
Laponyalı	NOUN	-
Latin	NOUN	-
Latince	ADJ	-
Latince	NOUN	-
Latinize	NOUN	-
Latinlik	NOUN	VOICING
Laz	NOUN	-
Lazca	ADJ	-
Lazca	NOUN	-
Lazlık	NOUN	VOICING
Leh	NOUN	-
Lehistanlı	NOUN	-
Lehçe	ADJ	-
Lehçe	NOUN	-
Leninci	ADJ	-
Lenincilik	NOUN	VOICING
Leninist	ADJ	-
Leninizm	NOUN	-
Letonca	ADJ	-
Letonca	NOUN	-
Letonyalı	NOUN	-
Letçe	NOUN	-
Li	NOUN	-
Libyalı	NOUN	-
Lice	NOUN	-
Lr	NOUN	-
Lu	NOUN	-
Lâdik	NOUN	-
Lâpseki	NOUN	-
Lâçin	NOUN	-
Lübnanlı	NOUN	-
Lüleburgaz	NOUN	-
Lüterci	ADJ	-
Lütercilik	NOUN	VOICING
Macar	NOUN	-
Macarca	ADJ	-
Macarca	NOUN	-
Macaristanlı	NOUN	-
Macarlık	NOUN	VOICING
Madagaskarlı	NOUN	-
Maden	NOUN	-
Mahmudiye	NOUN	-
Makedon	NOUN	-
Makedonca	ADJ	-
Makedonca	NOUN	-
Makedonyalı	NOUN	-
Makyavelci	ADJ	-
Makyavelcilik	NOUN	VOICING
Makyavelist	ADJ	-
Makyavelizm	NOUN	-
Malatya	NOUN	-
Malatyalı	NOUN	-
Malatyalılık	NOUN	VOICING
Malay	NOUN	-
Malayca	ADJ	-
Malayca	NOUN	-
Malazgirt	NOUN	-
Malezyaca	NOUN	-
Malezyalı	NOUN	-
Maliki	NOUN	-
Malikilik	NOUN	VOICING
Malkar	NOUN	-
Malkara	NOUN	-
Malkarca	NOUN	-
Maltaca	ADJ	-
Maltaca	NOUN	-
Maltalı	NOUN	-
Maltepe	NOUN	-
Maltız	NOUN	-
Mamak	NOUN	-
Manav	NOUN	-
Manavgat	NOUN	-
Manici	ADJ	-
Manicilik	NOUN	VOICING
Manihaizm	NOUN	-
Manisa	NOUN	-
Manisalı	NOUN	-
Manisalılık	NOUN	VOICING
Manyas	NOUN	-
Mançu	NOUN	-
Mançuca	ADJ	-
Mançuca	NOUN	-
Maocu	ADJ	-
Maoculuk	NOUN	VOICING
Maraş	NOUN	-
Maraşlı	NOUN	-
Maraşlılık	NOUN	VOICING
Mardin	NOUN	-
Mardinli	NOUN	-
Mardinlilik	NOUN	VOICING
Marksist	ADJ	-
Marksizm	NOUN	-
Marksçı	ADJ	-
Marksçılık	NOUN	VOICING
Marmara	NOUN	-
Marmaraereğlisi	NOUN	-
Marmaris	NOUN	-
Mars	NOUN	-
Maruni	NOUN	-
Mazgirt	NOUN	-
Mazıdağı	NOUN	-
Maçka	NOUN	-
Mağribî	ADJ	-
Mağribî	NOUN	-
Mağrip	NOUN	-
Md	NOUN	-
Mecitözü	NOUN	-
Mecus	NOUN	-
Mecusi	ADJ	-
Mecusilik	NOUN	VOICING
Mehmetçik	NOUN	-
Meksikalı	NOUN	-
Melami	NOUN	-
Melamilik	NOUN	VOICING
Melikgazi	NOUN	-
Menderes	NOUN	-
Menemen	NOUN	-
Mengen	NOUN	-
Menteşe	NOUN	-
Menşevik	NOUN	-
Menşeviklik	NOUN	VOICING
Meram	NOUN	-
Merih	NOUN	-
Meriç	NOUN	-
Merkezefendi	NOUN	-
Merkür	NOUN	-
Mersin	NOUN	-
Mersinli	NOUN	-
Mersinlilik	NOUN	VOICING
Merzifon	NOUN	-
Mesih	NOUN	-
Mesudiye	NOUN	-
Mevla	NOUN	-
Mevlevi	NOUN	-
Mevlevihane	NOUN	-
Mevlevilik	NOUN	VOICING
Mezitli	NOUN	-
Meşrutiyet	NOUN	-
Mg	NOUN	-
Midyat	NOUN	-
Mihalgazi	NOUN	-
Mihalıççık	NOUN	-
Mikâil	NOUN	-
Milâs	NOUN	-
Misakımillî	NOUN	-
Mn	NOUN	-
Mo	NOUN	-
Moldovaca	ADJ	-
Moldovaca	NOUN	-
Moldovalı	NOUN	-
Moldovan	NOUN	-
Mongolist	NOUN	-
Mongolistik	NOUN	VOICING
Moritanyalı	NOUN	-
Mors	NOUN	-
Moskof	NOUN	-
Moskofluk	NOUN	VOICING
Mozambikli	NOUN	-
Moğol	NOUN	-
Moğolca	ADJ	-
Moğolca	NOUN	-
Moğolistanlı	NOUN	-
Mt	NOUN	-
Mucur	NOUN	-
Mudanya	NOUN	-
Mudurnu	NOUN	-
Muhammedî	NOUN	-
Muradiye	NOUN	-
Muratlı	NOUN	-
Muratpaşa	NOUN	-
Murgul	NOUN	-
Musabeyli	NOUN	-
Musevi	NOUN	-
Musevilik	NOUN	VOICING
Mushaf	NOUN	-
Mustafakemalpaşa	NOUN	-
Mut	NOUN	-
Mutki	NOUN	-
Muğla	NOUN	-
Muğlalı	NOUN	-
Muğlalılık	NOUN	VOICING
Muş	NOUN	-
Muşlu	NOUN	-
Muşluluk	NOUN	VOICING
Mv	NOUN	-
Müselman	NOUN	-
Müslim	NOUN	-
Müslüman	NOUN	-
Müslümanca	ADV	-
Müslümanlaştır	VERB	-
Müslümanlaştırma	NOUN	-
Müslümanlık	NOUN	VOICING
Müşteri	NOUN	-
Mısır	NOUN	-
Mısırlı	NOUN	-
Na	NOUN	-
Nakşi	NOUN	-
Nakşibendi	NOUN	-
Nakşibendilik	NOUN	VOICING
Nakşilik	NOUN	VOICING
Nallıhan	NOUN	-
Namibyalı	NOUN	-
Napoliten	ADJ	-
Narlıdere	NOUN	-
Narman	NOUN	-
Nasrani	NOUN	-
Nasranilik	NOUN	VOICING
Nasturi	NOUN	-
Nazi	NOUN	-
Nazileştir	VERB	-
Nazileştirme	NOUN	-
Nazilli	NOUN	-
Nazist	ADJ	-
Nazizm	NOUN	-
Nazımiye	NOUN	-
Nb	NOUN	-
Nd	NOUN	-
Ne	NOUN	-
Nemse	NOUN	-
Nemçe	NOUN	-
Neonazi	NOUN	-
Neonazizm	NOUN	-
Neptün	NOUN	-
Nevyunanilik	NOUN	VOICING
Nevşehir	NOUN	-
Nevşehirli	NOUN	-
Nevşehirlilik	NOUN	VOICING
Ni	NOUN	-
Nijeryalı	NOUN	-
Nikaragualı	NOUN	-
Niksar	NOUN	-
Nilüfer	NOUN	-
Nizip	NOUN	-
Niğde	NOUN	-
Niğdeli	NOUN	-
Niğdelilik	NOUN	VOICING
No	NOUN	-
Noel	NOUN	-
Nogay	NOUN	-
Nogayca	NOUN	-
Norveçli	NOUN	-
Norveççe	ADJ	-
Norveççe	NOUN	-
Np	NOUN	-
Nuh	NOUN	-
Nurdağı	NOUN	-
Nurhak	NOUN	-
Nusaybin	NOUN	-
Nusayri	NOUN	-
Odunpazarı	NOUN	-
Of	NOUN	-
Okyanusyalı	NOUN	-
Okyanusyalılık	NOUN	VOICING
Oltu	NOUN	-
Olur	NOUN	-
Ondokuzmayıs	NOUN	-
Onikişubat	NOUN	-
Ordu	NOUN	-
Ordulu	NOUN	-
Ordululuk	NOUN	VOICING
Orhaneli	NOUN	-
Orhangazi	NOUN	-
Orion	NOUN	-
Orta	NOUN	-
Ortaca	NOUN	-
Ortahisar	NOUN	-
Ortaköy	NOUN	-
Ortodoks	NOUN	-
Ortodoksluk	NOUN	VOICING
Os	NOUN	-
Osmancık	NOUN	-
Osmaneli	NOUN	-
Osmangazi	NOUN	-
Osmani	ADJ	-
Osmani	NOUN	-
Osmaniye	NOUN	-
Osmaniyeli	NOUN	-
Osmaniyelilik	NOUN	VOICING
Osmanlı	ADJ	-
Osmanlı	NOUN	-
Osmanlıca	ADV	-
Osmanlıca	NOUN	-
Osmanlıcacı	NOUN	-
Osmanlıcacılık	NOUN	VOICING
Osmanlıcı	ADJ	-
Osmanlıcılık	NOUN	VOICING
Osmanlılık	NOUN	VOICING
Otlukbeli	NOUN	-
Ovacık	NOUN	-
Oğan	NOUN	-
Oğlak	NOUN	-
Oğuz	NOUN	-
Oğuzca	NOUN	-
Oğuzeli	NOUN	-
Oğuzlar	NOUN	-
Pa	NOUN	-
Pakistanlı	NOUN	-
Palandöken	NOUN	-
Palu	NOUN	-
Pamukkale	NOUN	-
Pamukova	NOUN	-
Panamalı	NOUN	-
Panislamcı	ADJ	-
Panislamcılık	NOUN	VOICING
Panislamizm	NOUN	-
Panslavizm	NOUN	-
Panturanist	ADJ	-
Panturanizm	NOUN	-
Pantürkist	ADJ	-
Pantürkizm	NOUN	-
Paraguaylı	NOUN	-
Pasinler	NOUN	-
Paskalya	NOUN	-
Patnos	NOUN	-
Payas	NOUN	-
Pazar	NOUN	-
Pazarcık	NOUN	-
Pazarlar	NOUN	-
Pazaryeri	NOUN	-
Pazaryolu	NOUN	-
Pb	NOUN	-
Pd	NOUN	-
Pehlivanköy	NOUN	-
Pendik	NOUN	-
Peren	NOUN	-
Pertek	NOUN	-
Perulu	NOUN	-
Pervari	NOUN	-
Pervin	NOUN	-
Perşembe	NOUN	-
Peçenek	NOUN	-
Peçenekçe	NOUN	-
Peştu	NOUN	-
Peştuca	ADJ	-
Peştuca	NOUN	-
Piraziz	NOUN	-
Pişekâr	NOUN	-
Pişekârlık	NOUN	VOICING
Platoncu	ADJ	-
Platonculuk	NOUN	VOICING
Platonizm	NOUN	-
Plüton	NOUN	-
Pm	NOUN	-
Po	NOUN	-
Polak	NOUN	-
Polateli	NOUN	-
Polatlı	NOUN	-
Polonez	NOUN	-
Polonyalı	NOUN	-
Pomak	NOUN	-
Pomakça	ADJ	-
Pomakça	NOUN	-
Portekizce	ADJ	-
Portekizce	NOUN	-
Portekizli	NOUN	-
Posof	NOUN	-
Pozantı	NOUN	-
Pr	NOUN	-
Protestan	NOUN	-
Protestanlık	NOUN	VOICING
Pt	NOUN	-
Pu	NOUN	-
Pursaklar	NOUN	-
Pülümür	NOUN	-
Pütürge	NOUN	-
Pınarbaşı	NOUN	-
Pınarhisar	NOUN	-
Ra	NOUN	-
Rab	NOUN	-
Rabbena	INTERJ	-
Rafızi	NOUN	-
Rafızilik	NOUN	VOICING
Rb	NOUN	-
Re	NOUN	-
Refahiye	NOUN	-
Reyhanlı	NOUN	-
Reşadiye	NOUN	-
Rf	NOUN	-
Rg	NOUN	-
Rh	NOUN	-
Rize	NOUN	-
Rizeli	NOUN	-
Rizelilik	NOUN	VOICING
Rn	NOUN	-
Romalı	NOUN	-
Roman	NOUN	-
Romanist	NOUN	-
Romanlaş	VERB	-
Romanlaşma	NOUN	-
Romanolog	NOUN	-
Romanoloji	NOUN	-
Romanyalı	NOUN	-
Romen	ADJ	-
Romen	NOUN	-
Ru	NOUN	-
Rufai	NOUN	-
Rufailik	NOUN	VOICING
Ruhülkudüs	NOUN	-
Rum	NOUN	-
Rumca	ADJ	-
Rumca	NOUN	-
Rumelili	NOUN	-
Rumelililik	NOUN	VOICING
Rumen	ADJ	-
Rumen	NOUN	-
Rumence	ADJ	-
Rumence	NOUN	-
Rumi	ADJ	-
Rumi	NOUN	-
Rumlaş	VERB	-
Rumlaşma	NOUN	-
Rumlaştır	VERB	-
Rumlaştırma	NOUN	-
Rumluk	NOUN	VOICING
Rus	NOUN	-
Ruslaş	VERB	-
Ruslaşma	NOUN	-
Ruslaştır	VERB	-
Ruslaştırma	NOUN	-
Rusluk	NOUN	VOICING
Rusyalı	NOUN	-
Rusça	ADJ	-
Rusça	NOUN	-
Rönesans	NOUN	-
Safranbolu	NOUN	-
Saha	NOUN	-
Sahaca	NOUN	-
Saimbeyli	NOUN	-
Sakarya	NOUN	-
Sakaryalı	NOUN	-
Sakaryalılık	NOUN	VOICING
Salar	NOUN	-
Salarca	NOUN	-
Salihli	NOUN	-
Salur	NOUN	-
Salıpazarı	NOUN	-
Samandağ	NOUN	-
Samanuğrusu	NOUN	-
Samanyolu	NOUN	-
Sami	ADJ	-
Sami	NOUN	-
Samoyetçe	ADJ	-
Samoyetçe	NOUN	-
Samsat	NOUN	-
Samsun	NOUN	-
Samsunlu	NOUN	-
Samsunluluk	NOUN	VOICING
Sancaktepe	NOUN	-
Sandıklı	NOUN	-
Sanskrit	ADJ	-
Sanskrit	NOUN	-
Sanskritçe	NOUN	-
Sapanca	NOUN	-
Saray	NOUN	-
Saraydüzü	NOUN	-
Saraykent	NOUN	-
Sarayköy	NOUN	-
Sarayönü	NOUN	-
Saruhanlı	NOUN	-
Sarıcakaya	NOUN	-
Sarıgöl	NOUN	-
Sarıkamış	NOUN	-
Sarıkaya	NOUN	-
Sarıoğlan	NOUN	-
Sarıveliler	NOUN	-
Sarıyahşi	NOUN	-
Sarıyer	NOUN	-
Sarız	NOUN	-
Sarıçam	NOUN	-
Sason	NOUN	-
Satürn	NOUN	-
Savaştepe	NOUN	-
Savur	NOUN	-
Sb	NOUN	-
Sc	NOUN	-
Se	NOUN	-
Seben	NOUN	-
Seferihisar	NOUN	-
Sekendiz	NOUN	-
Selendi	NOUN	-
Selim	NOUN	-
Selçuk	NOUN	-
Selçuki	ADJ	-
Selçuki	NOUN	-
Selçuklu	NOUN	-
Senegalli	NOUN	-
Senirkent	NOUN	-
Serdivan	NOUN	-
Seretan	NOUN	-
Serik	NOUN	-
Serinhisar	NOUN	-
Sevir	NOUN	VOWEL_DROP
Seydikemer	NOUN	-
Seydiler	NOUN	-
Seydişehir	NOUN	-
Seyhan	NOUN	-
Seyitgazi	NOUN	-
Seylani	NOUN	-
Sg	NOUN	-
Si	NOUN	-
Sicilyalı	NOUN	-
Sih	NOUN	-
Siirt	NOUN	-
Siirtli	NOUN	-
Siirtlilik	NOUN	VOICING
Silifke	NOUN	-
Silivri	NOUN	-
Silopi	NOUN	-
Silvan	NOUN	-
Simav	NOUN	-
Simurg	NOUN	-
Sinanpaşa	NOUN	-
Sincan	NOUN	-
Sincik	NOUN	-
Sinolog	NOUN	-
Sinoloji	NOUN	-
Sinop	NOUN	-
Sinoplu	NOUN	-
Sinopluluk	NOUN	VOICING
Sivas	NOUN	-
Sivaslı	NOUN	-
Sivaslılık	NOUN	VOICING
Siverek	NOUN	-
Sivrice	NOUN	-
Sivrihisar	NOUN	-
Slav	NOUN	-
Slavca	ADJ	-
Slavca	NOUN	-
Slavist	NOUN	-
Slavistik	NOUN	VOICING
Slavlar	NOUN	-
Slavlaş	VERB	-
Slavlaşma	NOUN	-
Slavlaştır	VERB	-
Slavlaştırma	NOUN	-
Slavlık	NOUN	VOICING
Slovak	NOUN	-
Slovakyalı	NOUN	-
Slovakça	ADJ	-
Slovakça	NOUN	-
Sloven	NOUN	-
Slovence	ADJ	-
Slovence	NOUN	-
Slovenyalı	NOUN	-
Sm	NOUN	-
Sn	NOUN	-
Solhan	NOUN	-
Soma	NOUN	-
Somalili	NOUN	-
Sorgun	NOUN	-
Sovyet	NOUN	-
Soğdakça	NOUN	-
Soğdca	ADJ	-
Soğdca	NOUN	-
Sr	NOUN	-
Sudanlı	NOUN	-
Sulakyurt	NOUN	-
Sultanbeyli	NOUN	-
Sultandağı	NOUN	-
Sultangazi	NOUN	-
Sultanhanı	NOUN	-
Sultanhisar	NOUN	-
Suluova	NOUN	-
Sulusaray	NOUN	-
Sumbas	NOUN	-
Sungurlu	NOUN	-
Sur	NOUN	-
Suriyeli	NOUN	-
Suruç	NOUN	-
Susurluk	NOUN	-
Susuz	NOUN	-
Suşehri	NOUN	-
Söke	NOUN	-
Söğüt	NOUN	-
Söğütlü	NOUN	-
Süheyl	NOUN	-
Süleymanpaşa	NOUN	-
Süloğlu	NOUN	-
Sümer	NOUN	-
Sümerce	ADJ	-
Sümerce	NOUN	-
Sümerolog	NOUN	-
Sümeroloji	NOUN	-
Sümerolojik	ADJ	-
Sünni	NOUN	-
Sünnilik	NOUN	VOICING
Süreyya	NOUN	-
Sürmene	NOUN	-
Süryani	NOUN	-
Süryanice	ADJ	-
Süryanice	NOUN	-
Sütçüler	NOUN	-
Sındırgı	NOUN	-
Sırbistanlı	NOUN	-
Sırp	NOUN	-
Sırplık	NOUN	VOICING
Sırpça	ADJ	-
Sırpça	NOUN	-
Ta	NOUN	-
Tacik	NOUN	-
Tacikistanlı	NOUN	-
Tacikçe	ADJ	-
Tacikçe	NOUN	-
Tahtacı	NOUN	-
Talas	NOUN	-
Tanrı	NOUN	-
Tanrısız	ADJ	-
Tanrısızlık	NOUN	VOICING
Tanzanyalı	NOUN	-
Tanzimat	NOUN	-
Tanzimatçı	NOUN	-
Tanzimatçılık	NOUN	VOICING
Taocu	ADJ	-
Taoculuk	NOUN	VOICING
Taoizm	NOUN	-
Taraklı	NOUN	-
Tarsus	NOUN	-
Tat	NOUN	-
Tatar	NOUN	-
Tatarca	NOUN	-
Tataristanlı	NOUN	-
Tatarlaş	VERB	-
Tatarlaşma	NOUN	-
Tatvan	NOUN	-
Tavas	NOUN	-
Tavşanlı	NOUN	-
Tayca	ADJ	-
Tayca	NOUN	-
Taylandlı	NOUN	-
Taylorcu	ADJ	-
Taylorculuk	NOUN	VOICING
Tayvanlı	NOUN	-
Taşkent	NOUN	-
Taşköprü	NOUN	-
Taşlıçay	NOUN	-
Taşova	NOUN	-
Tb	NOUN	-
Tc	NOUN	-
Te	NOUN	-
Tefenni	NOUN	-
Tekirdağ	NOUN	-
Tekirdağlı	NOUN	-
Tekirdağlılık	NOUN	VOICING
Tekkeköy	NOUN	-
Tekman	NOUN	-
Teleüt	NOUN	-
Teleütçe	NOUN	-
Tepebaşı	NOUN	-
Terazi	NOUN	-
Tercan	NOUN	-
Terekeme	NOUN	-
Terekemece	NOUN	-
Termal	NOUN	-
Terme	NOUN	-
Tevrat	NOUN	-
Th	NOUN	-
Ti	NOUN	-
Tibetli	NOUN	-
Tibetçe	ADJ	-
Tibetçe	NOUN	-
Ticani	NOUN	-
Ticanilik	NOUN	VOICING
Tillo	NOUN	-
Tire	NOUN	-
Tirebolu	NOUN	-
Tl	NOUN	-
Tm	NOUN	-
Togolu	NOUN	-
Toharca	ADJ	-
Toharca	NOUN	-
Tokat	NOUN	-
Tokatlı	NOUN	-
Tokatlılık	NOUN	VOICING
Tomarza	NOUN	-
Tonya	NOUN	-
Toprakkale	NOUN	-
Torbalı	NOUN	-
Toroslar	NOUN	-
Tortum	NOUN	-
Torul	NOUN	-
Tosya	NOUN	-
Trabzon	NOUN	-
Trabzonlu	NOUN	-
Trabzonluluk	NOUN	VOICING
Troçkici	ADJ	-
Troçkicilik	NOUN	VOICING
Tuba	NOUN	-
Tufanbeyli	NOUN	-
Tunceli	NOUN	-
Tuncelili	NOUN	-
Tuncelililik	NOUN	VOICING
Tunguz	NOUN	-
Tunguzca	ADJ	-
Tunguzca	NOUN	-
Tunuslu	NOUN	-
Turan	NOUN	-
Turancı	ADJ	-
Turancılık	NOUN	VOICING
Turani	ADJ	-
Turani	NOUN	-
Turanlı	NOUN	-
Turgutlu	NOUN	-
Turhal	NOUN	-
Tut	NOUN	-
Tutak	NOUN	-
Tuva	NOUN	-
Tuvaca	NOUN	-
Tuzla	NOUN	-
Tuzluca	NOUN	-
Tuzlukçu	NOUN	-
Tuşba	NOUN	-
Türk	NOUN	-
Türkeli	NOUN	-
Türki	ADJ	-
Türki	NOUN	-
Türkiyat	NOUN	-
Türkiyatçı	NOUN	-
Türkkâri	ADJ	-
Türkkâri	NOUN	-
Türkleş	VERB	-
Türkleşme	NOUN	-
Türkleştir	VERB	-
Türkleştiril	VERB	-
Türkleştirilme	NOUN	-
Türkleştirme	NOUN	-
Türklük	NOUN	VOICING
Türkmen	NOUN	-
Türkmence	ADJ	-
Türkmence	NOUN	-
Türkmenistanlı	NOUN	-
Türkolog	NOUN	-
Türkoloji	NOUN	-
Türkolojik	ADJ	-
Türkoğlu	NOUN	-
Türkvari	ADJ	-
Türkvari	NOUN	-
Türkçe	NOUN	-
Türkçeci	NOUN	-
Türkçecilik	NOUN	VOICING
Türkçeleş	VERB	-
Türkçeleşme	NOUN	-
Türkçeleştir	VERB	-
Türkçeleştiriliş	NOUN	-
Türkçeleştirilme	NOUN	-
Türkçeleştirilmek	NOUN	-
Türkçeleştiriş	NOUN	-
